ip_a,ip_b,mac_a,mac_b,port_a,port_b,prot,tran_prot,ts_start,ts_end,f4b_a,f4b_b,sfp_a,sfp_b,packets_a,bytes_a,packets_b,bytes_b,min_load_a,mean_load_a,max_load_a,stdv_load_a,min_load_b,mean_load_b,max_load_b,stdv_load_b,min_iat_a,mean_iat_a,max_iat_a,stdv_iat_a,min_iat_b,mean_iat_b,max_iat_b,stdv_iat_b
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52101,HTTP,6,1571589309,1571589310,48545450,47455420,1410,81,7,4031,5,81,0,576,1410,666,0,16,81,32,3097,181112,676707,226743,0,4174,17167,6525
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52093,No_Payload,6,1571589306,1571589314,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,37068,65613,94158,28545,0,1483129,6490798,2513392
fff967e69734,d9d33f9d2382,ebd1a7fa8544,d96b0fddf228,8083,51595,Unknown_UDP,17,1571589199,1571589199,0,52454c41,0,21,0,0,2,42,0,0,0,0,21,21,21,0,0,0,0,0,0,317,634,317
de7d73a2965d,b73bbb57a73a,,,8083,51596,Unknown_UDP,17,1571589199,1571589199,0,52454c41,0,21,0,0,1,21,0,0,0,0,21,21,21,0,0,0,0,0,0,0,0,0
c3d42ed2ed27,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52104,HTTP,6,1571589316,1571589320,48545450,48454144,134,98,4,134,4,98,0,34,134,58,0,24,98,42,3998,819965,1397248,508249,0,13274,40532,16305
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,62996,DNS,17,1571589200,1571589200,bf418183,bf410100,35,35,1,35,1,35,35,35,35,0,35,35,35,0,269,269,269,0,0,0,0,0
eff474b67cae,b73bbb57a73a,,,5355,49850,Unknown_UDP,17,1571589200,1571589200,0,a7560000,0,24,0,0,2,48,0,0,0,0,24,24,24,0,0,0,0,0,0,49732,99465,49732
e0ddfb0bdabf,d9d33f9d2382,824ec8a8e2da,d96b0fddf228,5355,49614,Unknown_UDP,17,1571589200,1571589200,0,a7560000,0,24,0,0,2,48,0,0,0,0,24,24,24,0,0,0,0,0,0,49438,98875,49438
2d1e31768e2d,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52063,HTTP,6,1571589222,1571589320,48545450,48454144,533,206,5,1525,7,463,0,305,992,401,0,66,257,105,20164,37102,57486,12834,0,14064591,94898306,33014591
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52107,HTTP,6,1571589328,1571589329,48545450,47455420,1410,81,6,4031,6,81,0,672,1410,674,0,14,81,30,16811,136713,559887,190666,0,4098,13563,4415
fff967e69734,d9d33f9d2382,ebd1a7fa8544,d96b0fddf228,8083,49617,Unknown_UDP,17,1571589209,1571589209,0,52454c41,0,21,0,0,2,42,0,0,0,0,21,21,21,0,0,0,0,0,0,22,43,22
de7d73a2965d,b73bbb57a73a,,,8083,49618,Unknown_UDP,17,1571589209,1571589209,0,52454c41,0,21,0,0,1,21,0,0,0,0,21,21,21,0,0,0,0,0,0,0,0,0
818aaeb7a047,d9d33f9d2382,13d35af5c06b,d96b0fddf228,443,52110,No_Payload,6,1571589336,1571589336,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,2056,170485,314554,128734,0,486,1429,667
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52111,HTTP,6,1571589336,1571589336,48545450,47455420,1410,81,7,4031,7,81,0,576,1410,666,0,12,81,28,91,14917,39994,16663,0,3471,17995,5957
0b4fa54ecff9,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52112,HTTP,6,1571589336,1571589337,48545450,48454144,308,115,4,308,4,115,0,77,308,133,0,29,115,50,3854,29157,38617,14634,0,22288,72829,29838
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,55529,DNS,17,1571589217,1571589217,ce098180,ce090100,129,34,1,129,1,34,129,129,129,0,34,34,34,0,43017,43017,43017,0,0,0,0,0
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52113,HTTP,6,1571589337,1571589337,48545450,47455420,1410,81,7,4031,9,81,0,576,1410,666,0,9,81,25,68,14660,58864,21979,0,9432,76694,23809
0b4fa54ecff9,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52114,HTTP,6,1571589337,1571589337,48545450,47455420,426,149,4,426,4,149,0,106,426,184,0,37,149,65,2250,43859,97943,34403,0,6534,9081,3791
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,62298,DNS,17,1571589217,1571589217,8a928180,8a920100,104,29,1,104,1,29,104,104,104,0,29,29,29,0,35395,35395,35395,0,0,0,0,0
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52115,HTTP,6,1571589338,1571589338,48545450,47455420,1410,81,7,4031,6,81,0,576,1410,666,0,14,81,30,41,13341,38611,16604,0,15048,74499,27110
0b4fa54ecff9,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52116,HTTP,6,1571589338,1571589338,48545450,48454144,308,115,4,308,4,115,0,77,308,133,0,29,115,50,4236,30864,43924,15588,0,7482,28327,12052
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52117,HTTP,6,1571589338,1571589338,48545450,47455420,1410,81,7,4031,5,81,0,576,1410,666,0,16,81,32,100,27323,69643,22971,0,4544,16854,6256
0b4fa54ecff9,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52118,HTTP,6,1571589338,1571589338,48545450,47455420,1390,166,4,1390,4,166,0,348,1390,602,0,42,166,72,1579,30648,42623,16982,0,7353,14831,6926
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52119,HTTP,6,1571589339,1571589339,48545450,47455420,1410,81,7,4031,6,81,0,576,1410,666,0,14,81,30,67,13602,40596,16525,0,16759,94345,34721
0b4fa54ecff9,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52120,HTTP,6,1571589339,1571589339,48545450,47455420,1390,166,5,1390,5,166,0,278,1390,556,0,33,166,66,5930,37031,67987,19644,0,3285,11993,4464
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52121,HTTP,6,1571589339,1571589339,48545450,47455420,1410,81,7,4031,7,81,0,576,1410,666,0,12,81,28,83,14063,40299,16792,0,11236,75142,26093
0b4fa54ecff9,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52122,HTTP,6,1571589339,1571589340,48545450,48454144,308,115,5,308,5,115,0,62,308,123,0,23,115,46,1870,34355,58030,18217,0,6221,18758,7681
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52123,HTTP,6,1571589340,1571589340,48545450,47455420,1410,81,7,4031,6,81,0,576,1410,666,0,14,81,30,85,14056,40413,16917,0,13558,79555,29521
0b4fa54ecff9,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52124,HTTP,6,1571589340,1571589340,48545450,47455420,426,149,5,426,5,149,0,85,426,170,0,30,149,60,3474,22845,37382,15546,0,7397,19409,8249
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52125,HTTP,6,1571589340,1571589341,48545450,47455420,1410,81,8,4031,7,81,0,504,1410,652,0,12,81,28,91,21594,71175,24091,0,24126,165124,57565
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,59632,DNS,17,1571589249,1571589249,2a238180,2a230100,111,47,1,111,1,47,111,111,111,0,47,47,47,0,1481,1481,1481,0,0,0,0,0
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52126,HTTP,6,1571589341,1571589341,48545450,47455420,1410,81,8,4031,7,81,0,504,1410,652,0,12,81,28,89,25449,105157,33779,0,7490,26818,11171
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52128,HTTP,6,1571589341,1571589342,48545450,47455420,1410,81,7,4031,6,81,0,576,1410,666,0,14,81,30,84,12533,39486,16965,0,25415,139062,50988
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,50286,DNS,17,1571589222,1571589222,5d8f8180,5d8f0100,53,37,1,53,1,37,53,53,53,0,37,37,37,0,37050,37050,37050,0,0,0,0,0
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52129,HTTP,6,1571589341,1571589342,48545450,47455420,1410,81,7,4031,5,81,0,576,1410,666,0,16,81,32,92,31131,87574,27821,0,11362,33051,14126
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,57181,DNS,17,1571589222,1571589222,fdbd8180,fdbd0100,108,53,1,108,1,53,108,108,108,0,53,53,53,0,55429,55429,55429,0,0,0,0,0
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52131,HTTP,6,1571589342,1571589342,48545450,47455420,1410,81,7,4031,5,81,0,576,1410,666,0,16,81,32,2104,34830,82099,27603,0,19735,66595,25967
0b4fa54ecff9,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52130,HTTP,6,1571589342,1571589342,48545450,48454144,308,115,5,308,5,115,0,62,308,123,0,23,115,46,6151,69523,209711,71855,0,9757,28819,10524
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52132,HTTP,6,1571589342,1571589342,48545450,47455420,1410,81,7,4031,7,81,0,576,1410,666,0,12,81,28,96,13703,40649,16833,0,12660,83606,28974
0b4fa54ecff9,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52134,HTTP,6,1571589342,1571589343,48545450,47455420,1410,146,10,9050,6,146,0,905,1410,639,0,24,146,54,91,44307,92028,29997,0,18109,42708,16492
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52135,HTTP,6,1571589344,1571589346,48545450,47455420,1410,81,6,4031,6,81,0,672,1410,674,0,14,81,30,92,231966,1317896,485817,0,4599,12956,5392
0b4fa54ecff9,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52136,HTTP,6,1571589346,1571589346,48545450,48454144,308,115,4,308,4,115,0,77,308,133,0,29,115,50,93,28413,41278,16513,0,1870,5228,2011
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52137,HTTP,6,1571589346,1571589346,48545450,47455420,1410,81,7,4031,6,81,0,576,1410,666,0,14,81,30,90,13134,42058,16720,0,5195,26710,9638
0b4fa54ecff9,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52138,HTTP,6,1571589346,1571589346,48545450,47455420,1410,182,6,2616,6,182,0,436,1410,619,0,30,182,68,94,21452,38616,15712,0,13976,79103,29134
a03014e4811f,d9d33f9d2382,cec6ed3953d7,d96b0fddf228,1900,57182,SSDP,17,1571589224,1571589227,4d2d5345,0,173,0,4,692,0,0,173,173,173,0,0,0,0,0,0,752870,1020746,434984,0,0,0,0
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,50525,DNS,17,1571589237,1571589237,2b4c8180,2b4c0100,49,33,1,49,1,33,49,49,49,0,33,33,33,0,37276,37276,37276,0,0,0,0,0
c3d42ed2ed27,d9d33f9d2382,13d35af5c06b,d96b0fddf228,443,51983,No_Payload,6,1571589115,1571589118,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499380,2998761,1499380
64ba41ea44ec,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52141,HTTP,6,1571589358,1571589358,48545450,47455420,1410,170,5,4230,5,170,0,846,1410,691,0,34,170,68,89,18810,50830,21555,0,10199,29481,12730
64ba41ea44ec,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52142,HTTP,6,1571589359,1571589359,48545450,47455420,1410,170,5,4230,5,170,0,846,1410,691,0,34,170,68,151,37775,87198,31451,0,10143,26078,10747
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52144,HTTP,6,1571589362,1571589363,48545450,47455420,1410,81,7,4031,5,81,0,576,1410,666,0,16,81,32,2087,112406,441761,138414,0,4146,15773,5851
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52145,HTTP,6,1571589362,1571589363,48545450,47455420,1410,81,7,4031,7,81,0,576,1410,666,0,12,81,28,2192,78868,309438,99372,0,15036,67042,24436
